<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
MBB,20191001,19.7315,19.8607,19.6022,19.8608,3865580
MBB,20190930,19.6023,19.8608,19.6023,19.6453,6427610
MBB,20190927,19.4730,19.6022,19.3868,19.5592,4304970
MBB,20190926,19.0853,19.4730,19.0853,19.4730,4386550
MBB,20190925,18.9991,19.0853,18.9130,19.0853,3578550
MBB,20190924,19.0422,19.0853,18.8699,19.0853,3809440
MBB,20190923,18.9991,19.2145,18.9560,18.9991,3819650
MBB,20190920,18.9560,19.1714,18.9560,18.9991,4001720
MBB,20190919,18.8699,18.9560,18.7837,18.9560,2917900
MBB,20190918,19.0193,19.0623,18.8042,18.8268,6704310
MBB,20190917,18.5890,18.6688,18.4295,18.5890,4455690
MBB,20190916,18.5890,18.8682,18.5491,18.6688,4657200
MBB,20190913,18.4295,18.7486,18.3098,18.5890,7475360
MBB,20190912,18.1104,18.4295,18.1104,18.4295,4676890
MBB,20190911,18.0705,18.1104,17.9907,18.0705,1890210
MBB,20190910,18.0306,18.2699,17.9907,17.9907,4816100
MBB,20190909,18.1104,18.1503,17.9907,18.0306,2038830
MBB,20190906,18.0306,18.1104,17.9508,18.0306,3080740
MBB,20190905,18.3896,18.4295,18.0306,18.0306,3610490
MBB,20190904,18.1103,18.3497,18.0704,18.3497,3301830
MBB,20190903,18.4694,18.6688,18.1902,18.1901,8721400
MBB,20190830,18.6289,18.7087,18.4294,18.4295,3983320
MBB,20190829,18.6688,18.7087,18.3497,18.6289,4840040
MBB,20190828,18.5890,18.6688,18.3895,18.6289,4764090
MBB,20190827,18.7486,18.9480,18.4693,18.5890,11416330
MBB,20190826,17.9109,18.5891,17.8312,18.5890,14681280
MBB,20190823,18.1104,18.1902,17.9508,18.0705,2872280
MBB,20190822,18.1104,18.2699,17.9907,17.9907,4777090
MBB,20190821,17.7913,18.1104,17.7115,17.9508,6149430
MBB,20190820,17.6317,17.8311,17.5918,17.6716,2713290
MBB,20190819,17.9109,18.0306,17.5918,17.5918,2745720
MBB,20190816,17.7912,18.0305,17.7513,17.8710,4197650
MBB,20190815,17.5519,17.7912,17.4322,17.7912,3102350
MBB,20190814,17.9508,18.0306,17.7913,17.7912,3081920
MBB,20190813,17.3923,17.7912,17.3125,17.7115,4397540
MBB,20190812,17.2328,17.5120,17.1530,17.4721,4088380
MBB,20190809,17.3126,17.3525,17.1131,17.1131,1671670
MBB,20190808,17.1131,17.3524,16.9934,17.2328,3137090
MBB,20190807,17.0732,17.1929,16.9535,16.9934,1722650
MBB,20190806,17.1530,17.2327,16.9934,17.0333,3904110
MBB,20190805,17.4721,17.5120,17.2727,17.3923,3202810
MBB,20190802,17.2727,17.6317,17.2727,17.5120,3510760
MBB,20190801,17.6317,17.6716,17.4722,17.5519,1936680
MBB,20190731,17.4322,17.7114,17.3923,17.7115,3870500
MBB,20190730,17.9109,18.0306,17.4322,17.4322,4153160
MBB,20190729,17.8710,17.9508,17.7912,17.9109,4606870
MBB,20190726,17.8710,17.9109,17.7114,17.8311,4449350
MBB,20190725,17.9508,18.1902,17.8311,17.8710,5063140
MBB,20190724,18.1902,18.3497,18.0306,18.0306,5461810
MBB,20190723,17.7913,18.1503,17.6716,18.1104,7265310
MBB,20190722,17.7913,18.0306,17.6716,17.7115,5785830
MBB,20190719,17.8711,17.9110,17.7115,17.7115,4650480
MBB,20190718,17.4721,17.7115,17.4721,17.7115,5142150
MBB,20190717,17.3923,17.7114,17.3125,17.6317,8006500
MBB,20190716,17.1929,17.5120,17.1929,17.3524,4957340
MBB,20190715,17.1131,17.1530,16.9535,17.1131,2869250
MBB,20190712,17.1131,17.3524,17.0333,17.0333,5292040
MBB,20190711,16.9137,17.1131,16.8339,17.0732,2732500
MBB,20190710,16.9934,17.1131,16.8338,16.8339,2550800
MBB,20190709,16.8339,16.9536,16.7541,16.9136,1687150
MBB,20190708,16.9535,17.0732,16.7541,16.8339,2397440
MBB,20190705,16.9136,17.0732,16.9136,16.9934,2644580
MBB,20190704,16.8738,16.9934,16.7940,16.8737,2990860
MBB,20190703,16.8338,16.8737,16.6742,16.7541,1836080
MBB,20190702,16.8737,16.9934,16.7540,16.8737,2059740
MBB,20190701,16.7541,16.9136,16.7142,16.8737,2287500
MBB,20190628,16.5147,16.6742,16.2753,16.6743,2436860
MBB,20190627,16.6344,16.7541,16.4349,16.4349,2134180
MBB,20190626,16.7940,16.9137,16.6344,16.6344,2787110
MBB,20190625,16.9535,16.9934,16.7939,16.8339,1327160
MBB,20190624,16.9934,17.0333,16.9136,16.9934,1509130
MBB,20190621,16.9934,17.1131,16.9136,16.9934,2152330
MBB,20190620,16.4748,16.9934,16.4748,16.9934,2947050
MBB,20190619,16.5147,16.5945,16.4349,16.4748,1271670
MBB,20190618,16.5147,16.5546,16.4349,16.4349,736810
MBB,20190617,16.5945,16.6344,16.4748,16.5147,1361110
MBB,20190614,16.4349,16.7141,16.3950,16.5147,1524350
MBB,20190613,16.3551,16.4748,16.2753,16.4349,866620
MBB,20190612,16.4748,16.5546,16.4349,16.4349,875510
MBB,20190611,16.4349,16.5546,16.4349,16.5147,1066350
MBB,20190610,16.5946,16.6344,16.3552,16.4349,1591790
MBB,20190607,16.2355,16.3950,16.2355,16.3951,1054870
MBB,20190606,16.1557,16.3552,16.0360,16.1158,1801840
MBB,20190605,16.3552,16.4350,16.1557,16.1557,1775340
MBB,20190604,16.3153,16.3552,16.1956,16.2355,1469890
MBB,20190603,16.5147,16.5945,16.2355,16.2355,2176820
MBB,20190531,16.8338,16.9136,16.6344,16.6344,2357400
MBB,20190530,16.8338,17.0333,16.8338,16.8737,1292040
MBB,20190529,17.0333,17.0333,16.8737,16.9136,1497840
MBB,20190528,16.9934,17.0732,16.9136,17.0333,1653300
MBB,20190527,17.0333,17.0732,16.9535,16.9934,1485860
MBB,20190524,17.2727,17.3126,17.0334,17.0333,2667900
MBB,20190523,17.1530,17.3525,17.1530,17.2727,1844140
MBB,20190522,16.9934,17.4322,16.9535,17.1929,4816550
MBB,20190521,16.9136,17.0732,16.8737,16.9934,2361180
MBB,20190520,16.7939,17.0333,16.7939,16.8737,2578400
MBB,20190517,16.9934,17.0732,16.8338,16.9136,1490020
MBB,20190516,17.1530,17.1530,16.9934,16.9934,1557280
MBB,20190515,16.9535,17.2327,16.9535,17.1131,2589070
MBB,20190514,16.7540,16.9934,16.7540,16.9934,1522450
MBB,20190513,16.7142,17.0333,16.6344,16.9535,2834730
MBB,20190510,16.7541,16.9137,16.5945,16.6743,3157000
MBB,20190509,16.9934,17.1131,16.5945,16.7541,4125520
MBB,20190508,16.8339,17.1131,16.8339,16.9934,2565890
MBB,20190507,17.2727,17.3126,17.1131,17.1131,1289310
MBB,20190506,17.3525,17.3924,17.0333,17.1530,3476990
MBB,20190503,17.4721,17.6716,17.3125,17.6317,3621700
MBB,20190502,17.4322,17.6316,17.3923,17.4721,2927500
MBB,20190426,17.1530,17.3923,17.0732,17.3923,2171040
MBB,20190425,17.1530,17.2328,17.0732,17.1530,1119690
MBB,20190424,17.0333,17.1530,16.9934,17.1530,1572500
MBB,20190423,16.9934,17.1131,16.9136,16.9934,2007220
MBB,20190422,17.2727,17.2727,16.8738,17.0732,2986120
MBB,20190419,17.2328,17.3126,17.1131,17.2328,1796860
MBB,20190418,17.1530,17.4322,17.0732,17.1929,3913100
MBB,20190417,17.2727,17.3525,17.1530,17.1530,2736060
MBB,20190416,17.0333,17.3125,17.0333,17.1530,2831820
MBB,20190412,17.6317,17.6317,17.4322,17.4721,1062400
MBB,20190411,17.5120,17.5918,17.4322,17.5519,1402860
MBB,20190410,17.5917,17.7114,17.4721,17.5120,2369220
MBB,20190409,17.8710,17.9109,17.6316,17.7513,2979710
MBB,20190408,17.6716,17.8312,17.5918,17.8311,3341370
MBB,20190405,17.7910,17.8308,17.6318,17.6716,2881150
MBB,20190404,17.5532,17.6697,17.5143,17.5920,3205590
MBB,20190403,17.3589,17.5143,17.3589,17.4755,3310860
MBB,20190402,17.5143,17.5531,17.3590,17.4366,3130520
MBB,20190401,17.4366,17.5143,17.3201,17.3978,1776460
MBB,20190329,17.4366,17.5143,17.3590,17.3978,2490290
MBB,20190328,17.3201,17.4755,17.3201,17.3978,1745830
MBB,20190327,17.2424,17.5531,17.2424,17.3978,2467890
MBB,20190326,17.3201,17.4754,17.2036,17.2036,4295110
MBB,20190325,17.3978,17.5143,17.1259,17.2036,6612290
MBB,20190322,17.8250,17.9415,17.6697,17.7861,4103480
MBB,20190321,17.9415,18.0968,17.7085,17.7085,7803030
MBB,20190320,17.6697,17.8250,17.4755,17.8250,7979570
MBB,20190319,17.7473,17.9026,17.5531,17.5920,6440360
MBB,20190318,17.5532,17.7085,17.4755,17.6696,4746380
MBB,20190315,17.4755,17.6308,17.3590,17.4755,3224510
MBB,20190314,17.6308,17.7084,17.4754,17.4755,3449490
MBB,20190313,17.5531,17.7085,17.4755,17.5531,6024410
MBB,20190312,17.0483,17.5532,16.8541,17.5143,6797420
MBB,20190311,17.0483,17.0483,16.8929,16.9318,1529570
MBB,20190308,17.0872,17.1648,16.9318,16.9706,3277410
MBB,20190307,17.2036,17.3201,17.1648,17.2425,3164810
MBB,20190306,17.2036,17.3201,17.0871,17.2036,2290120
MBB,20190305,17.1259,17.3978,17.1259,17.2036,4786880
MBB,20190304,16.9318,17.2036,16.8930,17.2036,3669110
MBB,20190301,16.8153,16.9706,16.7376,16.9318,2610160
MBB,20190228,17.0872,17.1260,16.6988,16.6988,5837530
MBB,20190227,17.1260,17.2425,17.0872,17.1260,11767870
MBB,20190226,17.4366,17.4366,17.1259,17.1260,6790020
MBB,20190225,17.5532,17.7085,17.4367,17.4366,4963740
MBB,20190222,17.1648,17.7862,17.0871,17.4755,7449760
MBB,20190221,17.0872,17.1648,17.0483,17.1648,7998970
MBB,20190220,16.9318,17.1260,16.9318,17.1260,9694170
MBB,20190219,17.1648,17.1648,17.0095,17.0483,13646940
MBB,20190218,17.1648,17.2425,17.1260,17.1648,6665490
MBB,20190215,17.1648,17.2036,17.0871,17.1260,4795580
MBB,20190214,17.0871,17.1648,17.0483,17.1648,5052420
MBB,20190213,17.0871,17.1648,17.0483,17.0871,7793680
MBB,20190212,17.2037,17.2037,16.8542,17.0871,8163220
MBB,20190211,17.0483,17.1648,17.0094,17.1260,4238890
MBB,20190201,16.9317,17.0482,16.8541,16.9706,3947520
MBB,20190131,17.0871,17.2036,16.9706,17.0094,7340190
MBB,20190130,16.5434,16.9706,16.4657,16.9318,6716410
MBB,20190129,16.3105,16.5823,16.1551,16.5434,3966560
MBB,20190128,16.3881,16.4657,16.2716,16.3493,2873640
MBB,20190125,16.4658,16.5435,16.3493,16.4269,3310930
MBB,20190124,16.1162,16.4657,16.0774,16.4658,4912140
MBB,20190123,15.9610,16.1551,15.9221,16.0774,2458540
MBB,20190122,16.3104,16.3492,15.9997,15.9998,5700760
MBB,20190121,15.9221,16.3881,15.7668,16.3104,9970870
MBB,20190118,15.4173,15.4561,15.2231,15.3396,3041270
MBB,20190117,15.1066,15.5338,15.1066,15.3396,6675580
MBB,20190116,15.2231,15.3396,15.0289,15.1066,2505890
MBB,20190115,14.7571,15.2619,14.7571,15.1454,5908240
MBB,20190114,14.8735,14.9900,14.6794,14.7571,4754200
MBB,20190111,15.0289,15.1066,14.8736,14.9512,3326770
MBB,20190110,15.0289,15.1454,14.9512,15.0289,2885650
MBB,20190109,14.7571,15.1066,14.7183,15.0289,5914110
MBB,20190108,14.7570,14.8347,14.5629,14.6406,3172190
MBB,20190107,14.7571,14.9512,14.6794,14.7182,4139200
MBB,20190104,14.2910,14.6794,14.0192,14.4464,6057970
MBB,20190103,15.0677,15.0677,14.3687,14.3687,8560650
MBB,20190102,15.1454,15.3008,15.0289,15.0289,3645490
MBB,20181228,15.4560,15.4560,15.1065,15.1066,5398870
MBB,20181227,15.5338,15.6114,15.1843,15.3007,5295110
MBB,20181226,15.3395,15.4560,15.2230,15.2231,2698340
MBB,20181225,15.4173,15.6115,15.0289,15.3007,10259870
MBB,20181224,16.2328,16.3493,15.8833,15.8833,4256860
MBB,20181221,16.1939,16.2716,16.0386,16.2716,4783190
MBB,20181220,16.3492,16.5046,16.2327,16.2716,3789140
MBB,20181219,16.5434,16.5434,16.2327,16.4269,6094820
MBB,20181218,16.2328,16.5434,16.1939,16.5434,8851800
MBB,20181217,16.7765,16.8541,16.5046,16.5046,9396020
MBB,20181214,17.1648,17.2037,16.8542,16.9318,8480850
MBB,20181213,17.5532,17.5920,17.2425,17.2425,6756620
MBB,20181212,17.2813,17.5143,17.2813,17.4755,6202910
MBB,20181211,17.2036,17.3201,17.0095,17.2813,8853930
MBB,20181210,17.3202,17.4367,17.0483,17.1648,7878260
MBB,20181207,17.5143,17.7862,17.4755,17.4755,11401520
MBB,20181206,17.2425,17.5532,17.1260,17.4755,16303360
MBB,20181205,16.8541,17.3978,16.7376,17.2425,12889350
MBB,20181204,17.1648,17.2424,17.0094,17.0871,7706990
MBB,20181203,16.8153,17.2424,16.8153,17.2036,10288180
MBB,20181130,16.1551,17.0483,16.1551,16.7376,19573090
MBB,20181129,16.1939,16.3881,16.1551,16.2328,4283920
MBB,20181128,16.0774,16.1939,15.9998,16.1939,2219320
MBB,20181127,16.2716,16.3104,15.9609,16.0386,4043460
MBB,20181126,16.2716,16.2716,16.1551,16.1551,2628870
MBB,20181123,16.4658,16.4658,16.2716,16.2716,4104800
MBB,20181122,16.5435,16.6211,16.4270,16.4658,4180020
MBB,20181121,16.2328,16.5823,16.2328,16.5823,5091520
MBB,20181120,16.3492,16.4657,16.2327,16.3881,3828300
MBB,20181119,16.5046,16.5823,16.3104,16.5434,3227780
MBB,20181116,16.0775,16.5823,16.0775,16.5046,5174300
MBB,20181115,15.7279,16.2327,15.7279,15.8833,3299020
MBB,20181114,15.9609,16.0774,15.6114,15.7279,3922210
MBB,20181113,15.9221,16.0774,15.8444,15.9609,2827250
MBB,20181112,15.9221,16.2716,15.9221,16.1551,1643350
MBB,20181109,16.6599,16.6599,16.1939,16.2328,4471580
MBB,20181108,16.9318,16.9318,16.6211,16.6211,2147700
MBB,20181107,16.8153,16.8153,16.5823,16.6988,2783650
MBB,20181106,17.0871,17.0871,16.6988,16.6988,3581010
MBB,20181105,16.8541,17.0483,16.7376,16.9706,3077230
MBB,20181102,16.8541,17.2036,16.7376,16.9318,4290860
MBB,20181101,16.9317,17.0094,16.6987,16.6988,2787460
MBB,20181031,16.8541,17.0095,16.6988,17.0094,5037930
MBB,20181030,16.5046,16.8541,16.4269,16.5823,5457910
MBB,20181029,16.3105,16.5435,16.2716,16.5046,3861530
MBB,20181026,16.4657,16.6599,16.2327,16.3493,5230060
MBB,20181025,15.8445,16.3493,15.8056,16.3104,5386150
MBB,20181024,16.6211,16.7764,16.3493,16.3493,3211900
MBB,20181023,16.3881,16.7764,16.1939,16.6211,7564000
MBB,20181022,16.7376,16.8541,16.3881,16.3881,3925760
MBB,20181019,16.1551,16.5822,16.0774,16.3104,4184120
MBB,20181018,16.8153,16.8153,16.4270,16.4269,4181130
MBB,20181017,17.0871,17.1647,16.7376,16.8153,7054300
MBB,20181016,16.5434,17.0094,16.5434,16.8929,3525870
MBB,20181015,17.0095,17.0095,16.5435,16.5434,4251170
MBB,20181012,16.3104,17.0483,16.3104,16.9318,8482230
MBB,20181011,17.0871,17.2424,16.5046,16.5046,10786560
MBB,20181010,17.7861,17.8249,17.4366,17.6696,11204970
MBB,20181009,18.4463,18.4851,17.9026,17.9026,12851160
MBB,20181008,18.3298,18.5240,18.2522,18.4463,5122700
MBB,20181005,18.6405,18.8347,18.4075,18.4075,7423070
MBB,20181004,18.0580,18.8735,18.0192,18.6405,21454340
MBB,20181003,17.8249,17.9414,17.7861,17.9415,3420120
MBB,20181002,17.9415,17.9803,17.7473,17.7861,4892350
MBB,20181001,17.9415,18.1745,17.8250,17.9415,5220190
MBB,20180928,17.8638,18.1745,17.8250,17.9415,7395590
MBB,20180927,17.9415,17.9415,17.7861,17.8638,4363390
MBB,20180926,17.7473,18.0579,17.7084,17.8638,5566750
MBB,20180925,18.0191,18.0968,17.7861,17.7861,5973420
MBB,20180924,17.9415,18.1745,17.9415,18.0191,6826500
MBB,20180921,17.6308,17.9026,17.5143,17.8250,8952940
MBB,20180920,17.3978,17.6308,17.3590,17.5531,4036940
MBB,20180919,17.1648,17.5143,17.1648,17.3978,5657510
MBB,20180918,16.9318,17.2036,16.8541,17.1648,5675280
MBB,20180917,17.4754,17.5531,17.0871,17.1648,8461690
MBB,20180914,17.7085,17.7862,17.3978,17.5531,10570970
MBB,20180913,17.7861,17.9414,17.6696,17.7085,3451510
MBB,20180912,17.9415,18.0191,17.6696,17.6696,3318140
MBB,20180911,17.5920,17.8638,17.5532,17.8638,3731660
MBB,20180910,17.7473,17.7861,17.5143,17.5920,2735620
MBB,20180907,17.4366,17.7473,17.3978,17.7473,3703440
MBB,20180906,17.6696,17.8249,17.3589,17.4366,4313740
MBB,20180905,17.8638,18.0192,17.5532,17.6696,7095770
MBB,20180904,18.3298,18.4463,17.9415,17.9415,6862680
MBB,20180831,18.7959,18.9512,18.4075,18.4075,6531540
MBB,20180830,18.4075,18.7570,18.3686,18.7182,6520160
MBB,20180829,18.5628,18.6016,18.3686,18.4463,4080410
MBB,20180828,18.6793,18.8346,18.4851,18.5628,6161990
MBB,20180827,18.4074,18.7569,18.2909,18.5628,11328550
MBB,20180824,18.2521,18.4463,17.8638,18.2521,6570400
MBB,20180823,18.1745,18.2910,18.0968,18.2133,3718100
MBB,20180822,18.4075,18.4075,18.0968,18.1745,5422380
MBB,20180821,17.7473,18.2133,17.7473,18.2133,5127320
MBB,20180820,18.1745,18.2910,17.7862,17.7861,5175120
MBB,20180817,18.5628,18.6017,18.1745,18.1745,4898520
MBB,20180816,17.8638,18.4075,17.7085,18.4075,7552020
MBB,20180815,18.5628,18.7958,18.0968,18.0968,10837570
MBB,20180814,18.9123,19.0288,18.5240,18.5240,6323050
MBB,20180813,17.9803,18.9124,17.9027,18.9123,12961940
MBB,20180810,17.9415,18.0580,17.7861,18.0580,4502690
MBB,20180809,18.3686,18.4851,17.9803,17.9803,6673750
MBB,20180808,17.8638,18.2522,17.7473,18.0968,5287700
MBB,20180807,17.7085,18.0580,17.5531,17.7085,4094050
MBB,20180806,17.7862,18.0968,17.6697,17.7473,3458140
MBB,20180803,18.0192,18.2133,17.8250,17.9415,4463490
MBB,20180802,17.9027,17.9027,17.3978,17.8250,5106090
MBB,20180801,18.0968,18.3298,17.7861,17.9415,4816740
MBB,20180731,18.0191,18.5628,17.8638,18.2133,6223030
MBB,20180730,18.0968,18.2521,17.9803,18.2521,4117610
MBB,20180727,17.5920,18.0580,17.4367,17.8638,7217640
MBB,20180726,17.0871,17.4754,16.8153,17.4755,4373190
MBB,20180725,17.7084,17.8249,17.0871,17.0871,5504560
MBB,20180724,17.6696,17.9026,17.2425,17.5531,4719580
MBB,20180723,18.0580,18.4463,17.7473,17.7473,5955890
MBB,20180720,17.3978,18.2521,17.0871,18.0968,8819980
MBB,20180719,17.8638,17.9415,17.4755,17.5531,7108670
MBB,20180718,17.4367,18.0192,17.3978,17.9415,6039310
MBB,20180717,16.3493,17.4755,16.3104,17.3590,6053540
MBB,20180716,16.5823,16.8153,16.3493,16.6211,6714400
MBB,20180713,16.0774,16.3881,15.9221,16.1551,5879910
MBB,20180712,15.1454,15.9997,15.0289,15.6891,3513360
MBB,20180711,15.3784,15.6115,14.9513,15.0677,5391670
MBB,20180710,16.1162,16.2716,15.8444,15.9998,3230360
MBB,20180709,16.1551,16.4269,15.6502,15.8444,4211630
MBB,20180706,14.9515,15.7692,14.7568,15.7279,5396790
MBB,20180705,15.5990,15.7295,14.7179,14.7179,4551160
MBB,20180704,15.6643,15.6969,15.2400,15.5990,3296640
MBB,20180703,16.2517,16.4149,15.2727,15.3053,6589280
MBB,20180702,16.7086,17.0676,16.1212,16.2191,5980920
MBB,20180629,17.2960,17.5571,17.0349,17.1002,3536370
MBB,20180628,17.5570,17.8181,17.1654,17.2960,5509580
MBB,20180627,18.2750,18.3402,17.8181,17.8181,2268810
MBB,20180626,18.1118,18.3402,17.9486,18.2097,2518670
MBB,20180625,18.4055,18.6666,18.3076,18.4055,3920670
MBB,20180622,17.5571,18.2097,17.3613,18.2097,3260850
MBB,20180621,18.2097,18.2097,17.6223,17.6876,2531790
MBB,20180620,18.1445,18.4382,17.8508,18.2097,4821720
MBB,20180619,17.9487,18.0466,17.0349,17.9487,8201500
MBB,20180618,19.2213,19.3519,18.2097,18.2750,5709530
MBB,20180615,18.4708,19.2540,18.4708,19.1887,3783790
MBB,20180614,19.2540,19.3193,18.6666,18.6666,3076350
MBB,20180613,19.1888,19.3846,18.7972,19.2540,4113320
MBB,20180612,19.5804,19.6457,18.6993,19.2214,11024280
MBB,20180611,19.8415,20.3310,19.7436,19.7762,5690700
MBB,20180608,19.8415,20.2331,19.5804,20.0699,4837090
MBB,20180607,20.1025,20.4941,19.9719,20.1678,9375250
MBB,20180606,19.6457,20.0699,19.5151,19.9393,7349580
MBB,20180605,19.8415,20.1025,19.4499,19.8741,5432150
MBB,20180604,18.9929,19.8740,18.9276,19.8741,6752680
MBB,20180601,18.8624,19.3845,18.7318,19.0908,6566120
MBB,20180531,17.8834,19.0256,17.8834,18.9929,4835220
MBB,20180530,18.2750,18.5035,17.8834,17.9813,3887350
MBB,20180529,17.4917,18.3402,17.1654,18.3403,6324560
MBB,20180528,18.0139,18.4055,17.1328,17.1654,8792650
MBB,20180525,19.0908,19.2866,18.4055,18.4055,3662460
MBB,20180524,19.1235,19.3846,18.7972,19.0908,3477030
MBB,20180523,18.6013,19.2540,18.5034,19.1235,3373680
MBB,20180522,19.0582,19.2867,18.2750,18.7971,5478700
MBB,20180521,19.9720,19.9720,19.3193,19.3193,2709380
MBB,20180518,19.5804,19.7762,18.7319,19.7762,3843160
MBB,20180517,19.7762,19.9067,19.4499,19.5151,3596050
MBB,20180516,20.0698,20.2330,19.6782,19.7762,2470240
MBB,20180515,20.1351,20.5920,20.0372,20.2330,4372350
MBB,20180514,20.1677,20.2330,19.6782,20.2330,2874420
MBB,20180511,19.1234,19.9393,18.8950,19.9393,3364830
MBB,20180510,20.2331,20.3962,19.2214,19.2866,5568600
MBB,20180509,20.4941,20.8205,20.2004,20.3636,3695630
MBB,20180508,20.8857,21.0815,20.4941,20.5594,5258130
MBB,20180507,20.2330,21.1141,20.0372,21.0162,5165000
MBB,20180504,19.9067,20.1677,19.6456,20.0372,4187970
MBB,20180503,18.7972,19.7435,18.3403,19.7435,6600090
MBB,20180502,19.5804,19.7435,18.2750,19.1235,4913120
MBB,20180427,18.6013,19.5803,18.6013,19.5151,5014890
MBB,20180426,20.0698,20.1025,18.6013,18.6013,7325480
MBB,20180424,19.8088,20.2983,19.3193,19.9393,6262180
MBB,20180423,21.5058,21.5384,19.9720,19.9720,8281130
MBB,20180420,21.2120,21.5383,20.6899,21.4405,5581890
MBB,20180419,21.9300,21.9626,20.6899,20.8204,8814380
MBB,20180418,22.6153,22.6479,21.9626,21.9626,3062200
MBB,20180417,22.1258,22.5174,21.8974,22.5174,4365500
MBB,20180416,21.7342,22.2237,21.6037,21.9300,6959530
MBB,20180413,22.9090,23.0395,21.6036,21.6037,7119030
MBB,20180412,22.7785,23.0396,22.5174,22.7132,7914280
MBB,20180411,23.9207,23.9207,22.9743,22.9743,9924560
MBB,20180410,24.0839,24.4102,23.4312,23.8554,8566280
MBB,20180409,23.9206,24.1491,23.4964,24.0186,7916060
MBB,20180406,24.0838,24.1817,23.8554,23.8880,4481390
MBB,20180405,24.0839,24.0839,23.7902,23.9533,4124940
MBB,20180404,24.1491,24.4428,23.8228,23.8228,7140830
MBB,20180403,23.6270,23.9533,23.3659,23.9533,9812670
MBB,20180402,22.6479,23.4637,22.6479,23.3659,4871610
MBB,20180330,23.0396,23.1048,22.4195,22.6479,4708770
MBB,20180329,23.3006,23.3006,22.5174,22.9743,3430140
MBB,20180328,23.2354,23.3985,22.9743,23.1048,4044330
MBB,20180327,23.7575,23.7575,23.3006,23.3659,4895660
MBB,20180326,22.9090,23.3659,22.9090,23.3659,4676310
MBB,20180323,22.8437,23.1701,22.4847,23.1701,9918700
MBB,20180322,24.0186,24.0839,23.3986,23.4964,7030500
MBB,20180321,23.8880,24.1817,23.8228,24.0186,6529480
MBB,20180320,23.1701,23.9860,23.1701,23.7575,8627040
MBB,20180319,23.4964,23.9206,23.3006,23.4312,9871700
MBB,20180316,23.4964,23.7901,23.0396,23.4964,5954490
MBB,20180315,22.7132,23.7575,22.5827,23.4638,7349130
MBB,20180314,22.9090,23.1048,22.6479,22.7132,8140500
MBB,20180313,22.0605,22.6479,21.9300,22.6479,6110910
MBB,20180312,22.1910,22.3868,22.0279,22.0605,6581200
MBB,20180309,21.9626,22.0605,21.6689,21.8647,4015360
MBB,20180308,21.6689,21.8647,21.5058,21.5710,3877190
MBB,20180307,22.2564,22.4195,21.2121,21.5384,8143710
MBB,20180306,21.5383,22.4521,21.2446,22.1911,6902530
MBB,20180305,22.5174,22.8111,21.2120,21.2120,5883620
MBB,20180302,21.7342,22.3216,21.6689,22.3216,4677470
MBB,20180301,22.1910,22.7784,21.7668,22.1258,7906380
MBB,20180228,21.1141,22.4521,21.0815,22.4521,11967370
MBB,20180227,21.3426,21.4731,20.9836,21.4078,4861880
MBB,20180226,21.7995,21.8974,21.2121,21.2447,8537260
MBB,20180223,20.6246,21.5384,20.5267,21.5384,8690160
MBB,20180222,20.2330,21.0162,20.2330,20.5920,5999410
MBB,20180221,20.6899,21.1468,20.4941,20.6899,4516560
MBB,20180213,20.3636,20.8205,20.3636,20.5594,5007700
MBB,20180212,19.5803,20.1678,19.2540,20.1678,4292020
MBB,20180209,17.8181,18.9277,17.7529,18.8624,4283380
MBB,20180208,18.9277,19.0256,18.4708,18.4708,1965110
MBB,20180207,19.1888,19.2541,18.7972,19.0582,4905570
MBB,20180206,17.6223,18.9277,17.6223,18.1445,10584350
MBB,20180205,19.7761,19.9067,18.8624,18.9277,6608550
MBB,20180202,20.0372,20.6246,19.9719,20.2330,5404660
MBB,20180201,20.8204,20.8204,19.9719,20.0372,5756850
MBB,20180131,20.8857,21.3425,20.7878,20.8204,8488990
MBB,20180130,20.9510,21.6363,20.7552,21.4078,7215080
MBB,20180129,20.8205,21.8974,20.8205,21.6037,8185590
MBB,20180126,19.5803,20.6899,19.3845,20.5594,8715830
MBB,20180125,18.6013,19.5477,18.5034,19.3845,17433490
MBB,20180122,18.3403,18.3729,18.1771,18.2750,5134220
MBB,20180119,18.4708,18.4708,18.1118,18.1445,6430290
MBB,20180118,17.7529,18.2750,17.5571,18.2750,5475130
MBB,20180117,18.2744,18.6001,17.8509,17.8834,9349180
MBB,20180116,17.8264,18.2417,17.7625,18.2418,6076720
MBB,20180115,17.7626,18.1779,17.5390,18.0820,6344120
MBB,20180112,18.1459,18.4015,17.5070,17.5709,10971780
MBB,20180111,17.7306,18.1459,17.5709,17.9862,9781190
MBB,20180110,17.5709,17.9543,17.4431,17.7306,6605410
MBB,20180109,17.6347,17.8903,16.9958,17.6987,8889960
MBB,20180108,16.6764,17.5389,16.6444,17.5389,9182660
MBB,20180105,16.8680,16.9000,16.5805,16.7083,9788120
MBB,20180104,16.9000,16.9639,16.7084,16.8361,6492090
MBB,20180103,16.9958,17.1556,16.7403,16.8042,7574260
MBB,20180102,16.2930,16.9639,16.1972,16.9639,7863840
MBB,20171229,16.4527,16.5166,16.2291,16.2291,4708670
MBB,20171228,16.1013,16.3888,16.0055,16.3888,10502260
MBB,20171227,15.9735,16.2291,15.9096,16.0374,7020370
